listing_url,listing_type,scraped_at,price
https://www.sahibinden.com/ilan/emlak-konut-satilik-bahcesehir-konumunda-yatirimlik-2-plus1-bos-iskanli-daire-1318041565/detay,satilik,2026-05-26T18:08:29.353606,
https://www.sahibinden.com/ilan/emlak-konut-satilik-esenyurt-kizilay-binasina-meydana-2-dk-yurume-mesafesinde-2-plus1-1311416714/detay,satilik,2026-05-26T18:08:29.356181,
https://www.sahibinden.com/ilan/emlak-konut-satilik-bahcesehir-de-bohem-tarzda-dekore-edilmis-3-plus1-luks-daire-1303054221/detay,satilik,2026-05-26T18:08:29.358016,
https://www.sahibinden.com/ilan/emlak-konut-satilik-yuksek-giris-ayarinda-ferah-2-plus1-bahce-kat-1318217733/detay,satilik,2026-05-26T18:08:29.360190,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-nde-haftanin-firsat-dairesi-2-plus1-kacirilmaz-fiyata-1318406694/detay,satilik,2026-05-26T18:08:29.361843,
https://www.sahibinden.com/ilan/emlak-konut-satilik-bahcesehir-konumunda-satilik-sifir-3-plus1-tek-daire-uzerine-1309868114/detay,satilik,2026-05-26T18:08:29.363631,
https://www.sahibinden.com/ilan/emlak-konut-satilik-metrobus-yani-site-ici-2-plus1-daire-90m2-net-1313267951/detay,satilik,2026-05-26T18:08:29.365603,
https://www.sahibinden.com/ilan/emlak-konut-satilik-merkez-mahallesinde-sifir-90-krediye-uygun-satilik-arakat-2-plus1-1316549978/detay,satilik,2026-05-26T18:08:29.367357,
https://www.sahibinden.com/ilan/emlak-konut-satilik-hem-yatirima-hem-de-konforlu-bir-yasama-uygun-satilik-3.5-plus1-1309152420/detay,satilik,2026-05-26T18:08:29.370514,
https://www.sahibinden.com/ilan/emlak-konut-satilik-blue-garden-samandira-sitesinde-kapali-otoparkli-ebv-banyolu-3-plus1-1296112964/detay,satilik,2026-05-26T18:08:29.373643,
https://www.sahibinden.com/ilan/emlak-konut-satilik-guvener-den-villa-tadinda-mustakil-kis-bahceli-2-plus1-bahce-kati-1305004178/detay,satilik,2026-05-26T18:08:29.375229,
https://www.sahibinden.com/ilan/emlak-konut-satilik-aydinlik-ve-genis-yasam-alani-sunan-masrafsiz-daire-1318021157/detay,satilik,2026-05-26T18:08:29.376514,
https://www.sahibinden.com/ilan/emlak-konut-satilik-metro-projesine-yakin-sifir-3-plus1-satilik-kacirilmayacak-daire-1311400482/detay,satilik,2026-05-26T18:08:29.378212,
https://www.sahibinden.com/ilan/emlak-konut-satilik-lacivert-kartalin-incisi-deniz-manzarali-kat-mulkiyetli-2-plus1-1316089354/detay,satilik,2026-05-26T18:08:29.379802,
https://www.sahibinden.com/ilan/emlak-konut-satilik-eskule-sokaginda-80-eminevim-fuzulevim-uygun-sifir-3-plus1-daireler-1318193336/detay,satilik,2026-05-26T18:08:29.381289,
https://www.sahibinden.com/ilan/emlak-konut-satilik-his-gayrimenkul-den-marmaraya-yakin-on-cephe-ara-kat-2-plus1-75m2-1312043633/detay,satilik,2026-05-26T18:08:29.382825,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-bess-ten-giyinme-odali-luks-3-plus1-firsati-1260912579/detay,satilik,2026-05-26T18:08:29.384154,
https://www.sahibinden.com/ilan/emlak-konut-satilik-bu-haftaya-ozel-havuzlu-guvenlikli-satilik-siteici-1-plus1-daire-1314168410/detay,satilik,2026-05-26T18:08:29.386374,
https://www.sahibinden.com/ilan/emlak-konut-satilik-oz-yapi-gyo-dan-adnankahveci-merkezinde-ara-kat-satilik-2-plus1-1311673376/detay,satilik,2026-05-26T18:08:29.388831,
"https://www.sahibinden.com/ilan/emlak-konut-satilik-ada-dan-aydinevler-de-metroya-yakin,teras-kullanimli-3-plus2-dublex-1318657808/detay",satilik,2026-05-26T18:08:29.390658,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-baris-mah-metrobuse-3-dk-yurume-3-plus1-satilik-daire-1259440164/detay,satilik,2026-05-26T18:08:29.393172,
https://www.sahibinden.com/ilan/emlak-konut-satilik-mabeyn-den-guvenlikli-havuzlu-site-ici-2-plus1-sifir-luks-daire-1174203451/detay,satilik,2026-05-26T18:08:29.395315,
https://www.sahibinden.com/ilan/emlak-konut-satilik-kozyatagi-baytur-adalar-manzarali-1-plus1-satilik-daire-buyuk-bos-1158602741/detay,satilik,2026-05-26T18:08:29.397194,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-asriva-yapi-dan-adnan-kahveci-de-lux-2-plus1-firsat-daire-1316869006/detay,satilik,2026-05-26T18:08:29.398965,
https://www.sahibinden.com/ilan/emlak-konut-satilik-metrobuse-yurume-mesafesi-avm-komsu-dekorlu-2-plus1-satilik-daire-1310665766/detay,satilik,2026-05-26T18:08:29.400718,
https://www.sahibinden.com/ilan/emlak-konut-satilik-guzel-city-kavakli-merkez-satilik-4-plus2-dubleks-havuzlu-site-de-1316686710/detay,satilik,2026-05-26T18:08:29.403014,
https://www.sahibinden.com/ilan/emlak-konut-satilik-acil-satilik-daire-metrobuse-10-dk-yurume-mesafesinde-1314533508/detay,satilik,2026-05-26T18:08:29.404711,
https://www.sahibinden.com/ilan/emlak-konut-satilik-sembol-gayrimenkul-den-nlogo-nun-en-iyi-1-plus1i-85m2-genis-balkon-1318654626/detay,satilik,2026-05-26T18:08:29.406690,
https://www.sahibinden.com/ilan/emlak-konut-satilik-siem-den-adnan-kahveci-de-avrupa-cd-uzerinde-2-plus1-firsat-daire-1316677881/detay,satilik,2026-05-26T18:08:29.408308,
https://www.sahibinden.com/ilan/emlak-konut-satilik-metrobuse-4-dk-yurume-guvenlikli-site-ici-2-plus1-satilik-daire-1315210578/detay,satilik,2026-05-26T18:08:29.409829,
https://www.sahibinden.com/ilan/emlak-konut-satilik-ravel-yapi-35-pesin-36ay-faizsiz-vade-imkani-ile-luks-proje-1307721641/detay,satilik,2026-05-26T18:08:29.411230,
https://www.sahibinden.com/ilan/emlak-konut-satilik-yuce-den-ismetpasa-mah-sinde-satilik-yuksek-giris-daire-1315901933/detay,satilik,2026-05-26T18:08:29.413198,
https://www.sahibinden.com/ilan/emlak-konut-satilik-metrobuse-2-dk-yurume-mesafesi-site-ici-genis-3-plus1-satilik-daire-1315572209/detay,satilik,2026-05-26T18:08:29.414927,
https://www.sahibinden.com/ilan/emlak-konut-satilik-full-donanimli-site-icerisinde-metrobuse-yakin-2-plus1-satilik-daire-1311513611/detay,satilik,2026-05-26T18:08:29.416221,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-safadan-manzarali-ferah-vadiye-cephe-2-balkonlu-2-plus1-1316540847/detay,satilik,2026-05-26T18:08:29.418085,
https://www.sahibinden.com/ilan/emlak-konut-satilik-site-icerisinde-metrobuse-yurume-mesafesinde-1-plus1-satilik-daire-1310980061/detay,satilik,2026-05-26T18:08:29.420290,
https://www.sahibinden.com/ilan/emlak-konut-satilik-site-icerisinde-genis-ailelere-ozel-3-plus1-satilik-daire-1311678701/detay,satilik,2026-05-26T18:08:29.422288,
https://www.sahibinden.com/ilan/emlak-konut-satilik-kucukyali-mektep-caddesinde-2-plus1-sifir-luks-daire-1293333153/detay,satilik,2026-05-26T18:08:29.424044,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-nde-villa-tadinda-kis-bahceli-2-plus1-dekorlu-satilik-1312486994/detay,satilik,2026-05-26T18:08:29.425629,
https://www.sahibinden.com/ilan/emlak-konut-satilik-cift-terasli-manzarali-merkezi-yerde-arsa-tapulu-1315886708/detay,satilik,2026-05-26T18:08:29.426881,
https://www.sahibinden.com/ilan/emlak-konut-satilik-bulunmaz-firsat-deniz-manzarali-cift-balkonlu-3-plus1-satilik-daire-1289823679/detay,satilik,2026-05-26T18:08:29.428263,
https://www.sahibinden.com/ilan/emlak-konut-satilik-kw-emin-bahcesehir-spradon-evler-tadilatli-4-plus1-bahce-dubleks-1300699293/detay,satilik,2026-05-26T18:08:29.429840,
https://www.sahibinden.com/ilan/emlak-konut-satilik-asriva-dan-hem-yatirima-hem-oturuma-uygun-deniz-manzarali-3-plus1-1316833082/detay,satilik,2026-05-26T18:08:29.431427,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-asriva-yapi-dan-adnan-kahveci-de-lux-2-plus1-firsat-daire-1316828539/detay,satilik,2026-05-26T18:08:29.432784,
https://www.sahibinden.com/ilan/emlak-konut-satilik-penthouse-gayrimenkul-den-aciliyetten-piyasanin-altinda-1309909937/detay,satilik,2026-05-26T18:08:29.434930,
https://www.sahibinden.com/ilan/emlak-konut-satilik-site-icinde-guvenlikli-plus-havuzlu-3-plus1-genis-160m2-acil-satilik-1314390898/detay,satilik,2026-05-26T18:08:29.437546,
https://www.sahibinden.com/ilan/emlak-konut-satilik-metrobuse-10-dk-guvenlikli-plus-havuzlu-1-plus1-site-ici-daire-1313961148/detay,satilik,2026-05-26T18:08:29.439515,
https://www.sahibinden.com/ilan/emlak-konut-satilik-beylikduzu-nde-havuzlu-guvenlikli-ferah-4-plus2-hamamli-dublex-1262695577/detay,satilik,2026-05-26T18:08:29.441219,
https://www.sahibinden.com/ilan/emlak-konut-satilik-venezia-da-yuksek-kat-esyali-satilik-2-plus1-1315854615/detay,satilik,2026-05-26T18:08:29.443220,
"https://www.sahibinden.com/ilan/emlak-konut-satilik-serifali-canan-residence,serefiyeli-cephe,firsat-satilik-bos-1-plus1-1315839571/detay",satilik,2026-05-26T18:08:29.444804,
https://www.sahibinden.com/ilan/emlak-konut-satilik-bahcelievler-delihuseyin-pasa-3-plus1-yeni-bina-satilik-1295801780/detay,satilik,2026-05-26T18:08:29.446216,
